timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1760374412661,3251,Take a vote,200,OK,Thread Group 1-43,text,true,,1110,329,56,56,http://localhost:9000/invoice/calculate,,3251,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,0
1760374412680,3242,Take a vote,200,OK,Thread Group 1-45,text,true,,1110,329,55,55,http://localhost:9000/invoice/calculate,,3242,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412672,3250,Take a vote,200,OK,Thread Group 1-44,text,true,,1110,329,55,55,http://localhost:9000/invoice/calculate,,3250,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,0
1760374412573,3351,Take a vote,200,OK,Thread Group 1-34,text,true,,1110,329,53,53,http://localhost:9000/invoice/calculate,,3351,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412745,3242,Take a vote,200,OK,Thread Group 1-51,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,52,52,http://localhost:9000/invoice/calculate,,3242,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,1
1760374412842,3154,Take a vote,200,OK,Thread Group 1-61,text,true,,1110,329,51,51,http://localhost:9000/invoice/calculate,,3154,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412722,3283,Take a vote,200,OK,Thread Group 1-49,text,true,,1110,329,50,50,http://localhost:9000/invoice/calculate,,3283,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412762,3253,Take a vote,200,OK,Thread Group 1-53,text,true,,1110,329,49,49,http://localhost:9000/invoice/calculate,,3253,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413194,2830,Take a vote,200,OK,Thread Group 1-96,text,true,,1110,329,48,48,http://localhost:9000/invoice/calculate,,2830,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412772,3254,Take a vote,200,OK,Thread Group 1-54,text,true,,1110,329,47,47,http://localhost:9000/invoice/calculate,,3254,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374412781,3249,Take a vote,200,OK,Thread Group 1-55,text,true,,1110,329,46,46,http://localhost:9000/invoice/calculate,,3248,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413042,2994,Take a vote,200,OK,Thread Group 1-81,text,true,,1110,329,45,45,http://localhost:9000/invoice/calculate,,2994,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374412862,3174,Take a vote,200,OK,Thread Group 1-63,text,true,,1110,329,45,45,http://localhost:9000/invoice/calculate,,3174,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412934,3103,Take a vote,200,OK,Thread Group 1-70,text,true,,1110,329,43,43,http://localhost:9000/invoice/calculate,,3103,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413052,2985,Take a vote,200,OK,Thread Group 1-82,text,true,,1110,329,43,43,http://localhost:9000/invoice/calculate,,2985,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412793,3245,Take a vote,200,OK,Thread Group 1-56,text,true,,1110,329,41,41,http://localhost:9000/invoice/calculate,,3245,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413082,2957,Take a vote,200,OK,Thread Group 1-85,text,true,,1110,329,40,40,http://localhost:9000/invoice/calculate,,2957,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413072,2968,Take a vote,200,OK,Thread Group 1-84,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,39,39,http://localhost:9000/invoice/calculate,,2968,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,2
1760374412733,3310,Take a vote,200,OK,Thread Group 1-50,text,true,,1110,329,38,38,http://localhost:9000/invoice/calculate,,3310,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
